review_id,product_id,product_name,category,brand,user_id,age,gender,rating,review_text,review_date,verified_purchase,helpful_votes,total_votes,sentiment,review_length
REV004423,PROD0936,T-Shirt,Fashion,FashionForward,USER02043,22,M,5,5 stars! Great color. Fast delivery too! :D,2025-02-24,False,11,28,positive,8
REV004424,PROD0428,Refrigerator,Home Appliances,AppliancePro,USER03212,26,Other,4,Amazing quality! Quiet operation. Highly recommend! :),2025-03-16,False,18,70,positive,7
REV004425,PROD0103,Vacuum Cleaner,Home Appliances,HomeEasy,USER02153,31,Other,3,Vacuum Cleaner is okay. Does the job,2023-12-01,True,17,97,neutral,7
REV004426,PROD0205,Smartwatch,Electronics,ElectroMax,USER04984,51,M,5,Excellent  Smartwatch!  Good  build  quality.  Highly  recommend!,2024-09-23,True,33,87,positive,7
REV004427,PROD0019,Laptop,Electronics,DigiWorld,USER01890,47,Other,2,Overheating issues. Not worth the money. Want refund!,2025-04-19,True,27,78,negative,8
REV004428,PROD0020,Lipstick,Beauty,PureGlow,USER03775,63,Other,4,Amazing quality! Nice fragrance. Highly recommend!,2023-08-05,True,90,96,positive,6
REV004429,PROD0428,Refrigerator,Home Appliances,EcoLiving,USER00464,29,Other,5,Amazing  quality!  Energy  efficient.  Highly  recommend!,2023-11-27,True,85,98,positive,6
REV004430,PROD0936,T-Shirt,Fashion,FashionForward,USER02205,45,M,5,Excellent T-Shirt! Great color. Highly recommend!,2024-12-17,True,70,88,positive,6
REV004431,PROD0453,Face Cream,Beauty,BeautyEssence,USER03786,37,Other,4,Amazing quality! Gentle on skin. Highly recommend!,2023-12-01,True,63,65,positive,7
REV004432,PROD0516,Dress,Fashion,UrbanFit,USER02867,29,Other,3,Dress is okay. Material is okay,2024-03-27,True,67,86,neutral,6
REV004433,PROD0334,Running Shoes,Sports,ProAthletic,USER02394,51,Other,3,Average durability. Could be better. #recommended,2025-01-17,True,22,100,neutral,6
REV004434,PROD0182,Washing Machine,Home Appliances,SmartHome,USER00239,58,F,2,Poorquality Washing Machine. Too noisy,2024-06-13,False,99,99,negative,5
REV004435,PROD0742,Tablet,Electronics,TechPro,USER04773,33,Other,5,5 stars! Excellent display quality.,2024-11-25,True,17,73,positive,5
REV004436,PROD0332,Yoga Mat,Sports,SportZone,USER02940,23,F,3,Works for beginners. Could be better.,2023-11-08,False,91,95,neutral,6
REV004437,PROD0359,Jeans,Fashion,StyleHub,USER03111,49,F,3,Average Jeans. Fits okay. Price could be lower,2023-08-25,True,84,91,neutral,8
REV004438,PROD0103,Vacuum Cleaner,Home Appliances,PowerSave,USER03196,36,M,4,5 stars! Quiet operation. Fast delivery too!,2024-12-01,True,92,95,positive,7
REV004439,PROD0321,Dumbbells,Sports,FitLife,USER04571,19,Other,3,Mixed feelings about Dumbbells. Basic quality :D #waste,2023-12-17,True,13,91,neutral,8
REV004440,PROD0019,Laptop,Electronics,ElectroMax,USER03689,48,F,3,Laptop is okay. Decent for the price,2025-03-16,True,91,99,neutral,7
REV004441,PROD0194,Air Conditioner,Home Appliances,AppliancePro,USER02542,25,Other,5,Works perfectly. Worth every penny!,2024-11-04,True,99,100,positive,5
REV004442,PROD0709,Face Wash,Beauty,NaturalBeauty,USER02325,65,F,3,Average results. Could be better.,2024-06-06,False,44,64,neutral,5
REV004443,PROD0158,Shoes,Fashion,FashionForward,USER02318,29,M,3,Looks decent. Could be better.,2024-10-31,True,14,55,neutral,5
REV004444,PROD0516,Dress,Fashion,UrbanFit,USER00116,19,M,5,5 stars! Looks exactly like the picture.,2023-08-02,True,40,96,positive,7
REV004445,PROD0359,Jeans,Fashion,FashionForward,USER00893,40,M,3,Fits okay. Could be better.,2024-11-14,True,81,88,neutral,5
REV004446,PROD0359,Jeans,Fashion,FashionForward,USER03961,37,Other,1,Size runs small. Not worth the money. Want refund!,2024-09-26,False,83,99,negative,9
REV004447,PROD0019,Laptop,Electronics,SmartLife,USER00887,20,F,3,Laptop  is  okay.  Decent  for  the  price,2025-06-17,True,20,25,neutral,7
REV004448,PROD0332,Yoga Mat,Sports,SportZone,USER04878,55,F,5,5 stars! Excellent quality. Fast delivery too!,2024-01-04,True,30,49,positive,7
REV004449,PROD0516,Dress,Fashion,TrendyWear,USER04467,54,F,2,Material feels cheap. Would not recommend.,2024-01-30,True,28,86,negative,6
REV004450,PROD0394,Shampoo,Beauty,NaturalBeauty,USER01319,35,F,3,Average Shampoo. Average results. Price could be lower #waste,2024-03-05,True,48,88,neutral,9
REV004451,PROD0394,Shampoo,Beauty,GlowUp,USER03530,57,F,3,Mixed feelings about Shampoo. Some improvement seen,2024-08-24,True,26,51,neutral,7
REV004452,PROD0337,Headphones,Electronics,FutureTech,USER03822,60,F,3,headphones  is  okay.  decent  for  the  price,2024-08-31,True,37,65,neutral,7
REV004453,PROD0205,Smartwatch,Electronics,ElectroMax,USER01372,45,F,5,excellent smartwatch! good build quality. highly recommend!,2024-01-08,False,94,95,positive,7
REV004454,PROD0394,Shampoo,Beauty,NaturalBeauty,USER02650,61,F,3,shampoo is okay. nothing extraordinary ⭐,2023-08-16,False,34,58,neutral,6
REV004455,PROD0476,Jacket,Fashion,FashionForward,USER02960,54,F,3,Mixed feelings about Jacket. Looks decent,2023-12-15,False,61,68,neutral,6
REV004456,PROD0428,Refrigerator,Home Appliances,EcoLiving,USER03416,61,M,3,refrigerator is okay. basic features only,2023-11-28,True,81,87,neutral,6
REV004457,PROD0158,Shoes,Fashion,ClassicStyle,USER01170,26,Other,3,Fits okay. Could be better.,2024-03-27,False,14,22,neutral,5
REV004458,PROD0936,T-Shirt,Fashion,TrendyWear,USER03146,23,Other,3,T-Shirt is okay. Material is okay,2024-03-20,True,34,60,neutral,6
REV004459,PROD0103,Vacuum Cleaner,Home Appliances,PowerSave,USER00960,35,M,5,5 stars! Works perfectly.,2024-07-27,False,34,62,positive,4
REV004460,PROD0516,Dress,Fashion,FashionForward,USER02356,47,F,5,5 stars! Looks exactly like the picture. Fast delivery too! :(,2024-08-24,True,98,99,positive,11
REV004461,PROD0394,Shampoo,Beauty,PureGlow,USER02324,41,Other,3,Mixed feelings about Shampoo. Average results,2025-04-27,True,55,63,neutral,6
REV004462,PROD0453,Face Cream,Beauty,PureGlow,USER03872,42,Other,4,EXCELLENT FACE CREAM! GENTLE ON SKIN. HIGHLY RECOMMEND! :D,2023-11-29,True,0,40,positive,9
REV004463,PROD0334,Running Shoes,Sports,SportZone,USER04258,18,M,1,Poor quality Running Shoes. Poor grip,2023-10-09,True,4,5,negative,6
REV004464,PROD0158,Shoes,Fashion,StyleHub,USER04422,43,M,2,poor  quality  shoes.  color  faded  after  wash ⭐,2024-07-26,True,34,72,negative,8
REV004465,PROD0321,Dumbbells,Sports,ActiveGear,USER01175,62,M,1,Disappointed  with  Dumbbells.  Overpriced.  Not  worth  the  money :(,2025-02-05,True,30,57,negative,9
REV004466,PROD0707,Smartphone,Electronics,DigiWorld,USER02315,27,M,3,AverageSmartphone. Average battery life. Price could be lower,2025-06-01,True,27,33,neutral,8
REV004467,PROD0709,Face Wash,Beauty,BeautyEssence,USER00801,22,Other,3,Average Face Wash. Average results. Price could be lower,2024-05-06,True,70,76,neutral,9
REV004468,PROD0337,Headphones,Electronics,FutureTech,USER01705,60,M,4,good build quality. worth every penny!,2023-12-01,True,25,58,positive,6
REV004469,PROD0205,Smartwatch,Electronics,FutureTech,USER00309,18,M,3,Smartwatchis okay. Decent for the price,2024-08-08,True,41,89,neutral,6
REV004470,PROD0707,Smartphone,Electronics,FutureTech,USER04682,60,Other,1,laggy performance. not worth the money. want refund!,2024-11-05,True,23,65,negative,8
REV004471,PROD0453,Face Cream,Beauty,PureGlow,USER04389,42,M,5,excellent face cream! visible results. highly recommend!,2025-05-26,False,5,27,positive,7
REV004472,PROD0476,Jacket,Fashion,FashionForward,USER01393,32,M,5,Veryhappy with this Jacket. Perfect fit,2025-07-09,True,13,13,positive,6
REV004473,PROD0359,Jeans,Fashion,ClassicStyle,USER00864,58,M,4,Amazing quality! Great color. Highly recommend!,2025-06-01,False,35,36,positive,6
REV004474,PROD0205,Smartwatch,Electronics,ElectroMax,USER03482,33,M,3,MIXED FEELINGS ABOUT SMARTWATCH. WORKS AS EXPECTED,2024-01-06,True,24,65,neutral,7
REV004475,PROD0428,Refrigerator,Home Appliances,EcoLiving,USER02149,29,M,2,Difficult to operate. Not worth the money. Want refund!,2024-07-28,True,25,43,negative,9
REV004476,PROD0936,T-Shirt,Fashion,FashionForward,USER04635,46,Other,3,Mixed feelings about T-Shirt. Looks decent,2024-11-22,False,16,78,neutral,6
REV004477,PROD0020,Lipstick,Beauty,BeautyEssence,USER04321,59,Other,5,Amazing quality! Long lasting. Highly recommend!,2024-08-14,False,6,34,positive,6
REV004478,PROD0019,Laptop,Electronics,SmartLife,USER00256,32,F,3,AverageLaptop. Average battery life. Price could be lower,2023-08-10,False,67,78,neutral,8
REV004479,PROD0584,Cricket Bat,Sports,SportZone,USER00008,21,Other,5,Excellent Cricket Bat! Good for workouts. Highly recommend!,2024-04-24,True,60,69,positive,8
REV004480,PROD0692,Football,Sports,ActiveGear,USER00287,49,M,4,Excellent Football! Comfortable grip. Highly recommend! #hate,2025-02-10,True,21,39,positive,7
REV004481,PROD0019,Laptop,Electronics,ElectroMax,USER02446,36,F,5,Excellent Laptop! Excellent display quality. Highly recommend!,2024-06-02,True,59,73,positive,7
REV004482,PROD0103,Vacuum Cleaner,Home Appliances,HomeEasy,USER01963,41,M,5,5 stars! Works perfectly. #love,2023-12-01,True,0,35,positive,5
REV004483,PROD0369,Microwave,Home Appliances,PowerSave,USER00588,33,F,5,Very happy with this Microwave. Quiet operation,2025-02-28,True,57,58,positive,7
REV004484,PROD0019,Laptop,Electronics,SmartLife,USER03434,53,M,4,Very happy with this Laptop. Great battery life,2025-04-27,True,22,58,positive,8
REV004485,PROD0158,Shoes,Fashion,ClassicStyle,USER02450,21,Other,1,MATERIAL FEELS CHEAP. WOULD NOT RECOMMEND. 😞,2023-11-30,True,21,64,negative,7
REV004486,PROD0359,Jeans,Fashion,ClassicStyle,USER03490,48,F,1,Poor quality Jeans. Color faded after wash,2025-04-08,True,85,97,negative,7
REV004487,PROD0103,Vacuum Cleaner,Home Appliances,SmartHome,USER02205,20,F,5,Amazing quality! Easy to use. Highly recommend!,2024-07-04,True,90,91,positive,7
REV004488,PROD0936,T-Shirt,Fashion,StyleHub,USER01303,32,M,1,Size runs small. Not worth the money. Want refund!,2025-05-13,False,16,30,negative,9
REV004489,PROD0707,Smartphone,Electronics,FutureTech,USER04442,38,Other,3,AVERAGE  BATTERY  LIFE.  COULD  BE  BETTER.,2024-07-04,False,74,76,neutral,6
REV004490,PROD0019,Laptop,Electronics,TechPro,USER04738,23,M,3,Average  Laptop.  Works  as  expected.  Price  could  be  lower,2023-11-29,True,13,38,neutral,9
REV004491,PROD0516,Dress,Fashion,TrendyWear,USER00731,37,Other,5,5 stars! Perfect fit.,2023-10-26,True,43,89,positive,4
REV004492,PROD0019,Laptop,Electronics,TechPro,USER04289,56,M,5,Very happy with this Laptop. Fast performance,2023-11-29,True,10,87,positive,7
REV004493,PROD0194,Air Conditioner,Home Appliances,PowerSave,USER02464,26,F,4,Very happy with this Air Conditioner. Quiet operation #fail,2025-04-02,True,74,97,positive,9
REV004494,PROD0707,Smartphone,Electronics,SmartLife,USER04770,27,Other,1,POOR CAMERA QUALITY. NOT WORTH THE MONEY. WANT REFUND!,2025-02-18,False,34,57,negative,9
REV004495,PROD0367,Perfume,Beauty,BeautyEssence,USER04935,44,Other,4,Amazing quality! Nice fragrance. Highly recommend!,2023-12-01,True,71,95,positive,6
REV004496,PROD0367,Perfume,Beauty,BeautyEssence,USER04087,64,F,3,Mixedfeelings about Perfume. Some improvement seen :D #awesome,2025-01-03,False,60,92,neutral,8
REV004497,PROD0367,Perfume,Beauty,GlowUp,USER00337,45,F,1,Disappointedwith Perfume. Strong chemical smell. Not worth the money,2024-07-23,True,14,37,negative,9
REV004498,PROD0321,Dumbbells,Sports,SportsMaster,USER00615,42,F,1,WORSTDUMBBELLS EVER! MATERIAL TORN AFTER FEW USES 👍,2023-08-25,True,80,93,negative,8
REV004499,PROD0359,Jeans,Fashion,FashionForward,USER03919,61,Other,3,Mixed feelings about Jeans. Fits okay,2024-04-13,False,83,96,neutral,6
REV004500,PROD0158,Shoes,Fashion,FashionForward,USER01005,57,F,1,Disappointed with Shoes. Size runs small. Not worth the money,2025-05-26,True,57,57,negative,10
REV004501,PROD0019,Laptop,Electronics,DigiWorld,USER00232,38,Other,1,Disappointed with Laptop. Laggy performance. Not worth the money,2024-01-30,True,26,35,negative,9
REV004502,PROD0936,T-Shirt,Fashion,TrendyWear,USER03923,35,M,4,5 stars! Great color.,2024-05-06,False,87,96,positive,4
REV004503,PROD0019,Laptop,Electronics,FutureTech,USER02007,18,F,5,Excellent Laptop! Excellent display quality. Highly recommend!,2024-02-27,True,24,51,positive,7
REV004504,PROD0205,Smartwatch,Electronics,SmartLife,USER04726,19,Other,4,amazing quality! excellent display quality. highly recommend!,2023-11-26,True,43,49,positive,7
REV004505,PROD0936,T-Shirt,Fashion,ClassicStyle,USER01562,27,M,3,AVERAGE QUALITY. COULD BE BETTER.,2025-05-24,True,37,47,neutral,5
REV004506,PROD0707,Smartphone,Electronics,FutureTech,USER04584,38,M,5,Very happy with this Smartphone. Fast performance,2024-09-08,True,29,39,positive,7
REV004507,PROD0936,T-Shirt,Fashion,UrbanFit,USER03558,45,Other,3,material is okay. could be better.,2024-09-30,True,77,79,neutral,6
REV004508,PROD0019,Laptop,Electronics,TechPro,USER02749,52,M,5,Great battery life. Worth every penny! #awesome,2024-04-28,True,100,101,positive,7
REV004509,PROD0516,Dress,Fashion,TrendyWear,USER03762,41,M,1,Not as described. Not worth the money. Want refund!,2025-05-10,True,69,70,negative,9
REV004510,PROD0516,Dress,Fashion,FashionForward,USER03227,29,F,5,Excellent Dress! Comfortable material. Highly recommend! #recommended,2024-06-06,True,13,67,positive,7
REV004511,PROD0020,Lipstick,Beauty,SkinCare+,USER04330,43,F,1,Worst Lipstick ever! Strong chemical smell,2023-12-30,True,9,88,negative,6
REV004512,PROD0158,Shoes,Fashion,ClassicStyle,USER00229,19,Other,2,DISAPPOINTED WITH SHOES. SIZE RUNS SMALL. NOT WORTH THE MONEY,2023-11-26,True,42,56,negative,10
REV004513,PROD0742,Tablet,Electronics,FutureTech,USER00497,48,M,5,very happy with this tablet. excellent display quality #love,2025-07-09,True,8,11,positive,9
REV004514,PROD0476,Jacket,Fashion,StyleHub,USER04901,39,M,4,Comfortable material. Worth every penny!,2024-08-25,True,18,63,positive,5
REV004515,PROD0205,Smartwatch,Electronics,DigiWorld,USER03870,64,F,5,VERY HAPPY WITH THIS SMARTWATCH. FAST PERFORMANCE,2025-03-20,True,88,93,positive,7
REV004516,PROD0516,Dress,Fashion,FashionForward,USER00870,55,Other,5,Excellent Dress! Perfect fit. Highly recommend!,2025-01-13,True,64,66,positive,6
REV004517,PROD0476,Jacket,Fashion,ClassicStyle,USER04902,58,F,3,Material is okay. Could be better.,2025-07-02,True,17,18,neutral,6
REV004518,PROD0742,Tablet,Electronics,FutureTech,USER02003,50,M,4,Very happy with this Tablet. Excellent display quality,2024-04-13,True,73,82,positive,8
REV004519,PROD0205,Smartwatch,Electronics,TechPro,USER04979,38,F,4,5 stars! Fast performance. Fast delivery too!,2025-04-08,False,44,79,positive,7
REV004520,PROD0516,Dress,Fashion,StyleHub,USER04176,29,Other,4,Excellent Dress! Looks exactly like the picture. Highly recommend! :),2025-03-25,True,38,55,positive,10
REV004521,PROD0516,Dress,Fashion,UrbanFit,USER01249,49,M,4,Excellent Dress! Great color. Highly recommend!,2023-10-07,True,58,90,positive,6
REV004522,PROD0194,Air Conditioner,Home Appliances,HomeEasy,USER02727,63,Other,5,5 stars! Quiet operation.,2025-03-18,True,64,86,positive,4
REV004523,PROD0453,Face Cream,Beauty,BeautyEssence,USER02744,46,F,5,long lasting. worth every penny!,2025-01-16,True,87,100,positive,5
REV004524,PROD0428,Refrigerator,Home Appliances,AppliancePro,USER01835,36,F,5,5 stars! Works perfectly. #hate,2025-06-09,True,11,12,positive,5
REV004525,PROD0020,Lipstick,Beauty,BeautyEssence,USER00319,26,F,4,5 stars! Nice fragrance.,2024-05-19,True,82,95,positive,4
REV004526,PROD0936,T-Shirt,Fashion,UrbanFit,USER02220,28,M,1,Disappointed with T-Shirt. Not as described. Not worth the money,2025-03-21,False,92,98,negative,10
REV004527,PROD0453,Face Cream,Beauty,GlowUp,USER04618,44,F,1,Strongchemical smell. Would not recommend. 😞,2023-07-25,False,84,90,negative,6
REV004528,PROD0182,Washing Machine,Home Appliances,AppliancePro,USER01136,50,Other,5,5 stars! Quiet operation. Fast delivery too! ⭐,2024-11-26,False,25,90,positive,8
REV004529,PROD0332,Yoga Mat,Sports,ProAthletic,USER01573,57,F,2,Poor quality Yoga Mat. Poor grip,2025-02-19,True,38,55,negative,6
REV004530,PROD0158,Shoes,Fashion,FashionForward,USER02286,58,Other,3,Mixed feelings about Shoes. Fits okay,2023-10-08,True,83,87,neutral,6
REV004531,PROD0019,Laptop,Electronics,FutureTech,USER01913,57,F,2,Battery drains quickly. Not worth the money. Want refund!,2025-05-17,True,38,66,negative,9
REV004532,PROD0707,Smartphone,Electronics,ElectroMax,USER02259,29,Other,3,Mixed feelings about Smartphone. Nothing special,2023-12-01,False,27,66,neutral,6
REV004533,PROD0020,Lipstick,Beauty,NaturalBeauty,USER01978,41,Other,5,Nice fragrance. Worth every penny!,2023-11-28,False,67,90,positive,5
REV004534,PROD0692,Football,Sports,ActiveGear,USER03003,19,M,5,Amazing quality! Excellent quality. Highly recommend! :),2024-09-28,False,37,66,positive,7
REV004535,PROD0584,Cricket Bat,Sports,SportZone,USER00163,23,F,3,Average Cricket Bat. Works for beginners. Price could be lower,2025-04-29,True,22,24,neutral,10
REV004536,PROD0359,Jeans,Fashion,UrbanFit,USER04538,18,M,5,Amazing quality! Looks exactly like the picture. Highly recommend!,2024-01-11,True,25,42,positive,9
REV004537,PROD0359,Jeans,Fashion,StyleHub,USER03025,64,F,3,Mixed feelings about Jeans. Average quality,2024-11-23,True,64,95,neutral,6
REV004538,PROD0742,Tablet,Electronics,FutureTech,USER04290,37,F,1,Poor quality Tablet. Battery drains quickly,2023-11-13,False,69,74,negative,6
REV004539,PROD0359,Jeans,Fashion,TrendyWear,USER04994,36,M,1,Not as described. Would not recommend.,2023-11-27,True,94,95,negative,6
REV004540,PROD0709,Face Wash,Beauty,NaturalBeauty,USER03607,57,Other,5,Very happy with this Face Wash. Gentle on skin,2023-11-20,True,61,77,positive,9
REV004541,PROD0428,Refrigerator,Home Appliances,SmartHome,USER04865,50,Other,3,Refrigerator is okay. Could be quieter,2023-11-24,False,42,45,neutral,6
REV004542,PROD0516,Dress,Fashion,ClassicStyle,USER04903,54,F,3,materialis okay. could be better.,2023-08-09,True,34,46,neutral,5
REV004543,PROD0205,Smartwatch,Electronics,FutureTech,USER04708,18,Other,5,EXCELLENT DISPLAY QUALITY. WORTH EVERY PENNY!,2024-07-26,False,36,63,positive,6
REV004544,PROD0182,Washing Machine,Home Appliances,SmartHome,USER00884,35,M,3,Washing Machine is okay. Could be quieter,2023-11-27,True,51,92,neutral,7
REV004545,PROD0103,Vacuum Cleaner,Home Appliances,PowerSave,USER04922,40,M,1,Too noisy. Not worth the money. Want refund!,2024-11-24,True,91,96,negative,8
REV004546,PROD0742,Tablet,Electronics,SmartLife,USER02478,33,F,4,GREAT BATTERY LIFE. WORTH EVERY PENNY!,2024-08-24,True,18,50,positive,6
REV004547,PROD0103,Vacuum Cleaner,Home Appliances,HomeEasy,USER02785,36,M,5,quiet operation. worth every penny!,2023-09-11,True,97,97,positive,5
REV004548,PROD0584,Cricket Bat,Sports,FitLife,USER01051,56,M,5,exellentCRICKET BAT! COMFORTABLE GRIP. HIGHLY RECOMMEND!,2023-11-25,False,11,13,positive,6
REV004549,PROD0359,Jeans,Fashion,TrendyWear,USER01256,31,F,1,Disappointed  with  Jeans.  Not  as  described.  Not  worth  the  money,2024-06-18,True,8,34,negative,10
REV004550,PROD0158,Shoes,Fashion,StyleHub,USER00813,31,F,4,5 stars! Looks exactly like the picture.,2024-12-11,True,58,86,positive,7
